frame_idx,t_s,type,team_id,from_player,to_player,note
761,30.44,touch,1,603.0,603,
762,30.48,touch,1,603.0,603,
763,30.52,touch,1,603.0,603,
764,30.56,touch,1,603.0,603,
765,30.6,touch,1,603.0,603,
766,30.64,touch,1,603.0,603,
767,30.68,touch,1,603.0,603,
768,30.72,touch,1,603.0,603,
769,30.76,touch,1,603.0,603,
770,30.8,touch,1,603.0,603,
771,30.84,touch,1,603.0,603,
772,30.88,touch,1,603.0,603,
773,30.92,touch,1,603.0,603,
774,30.96,touch,1,603.0,603,
775,31.0,touch,1,603.0,603,
776,31.04,touch,1,603.0,603,
777,31.08,touch,1,603.0,603,
778,31.12,touch,1,603.0,603,
779,31.16,touch,1,603.0,603,
780,31.2,touch,1,603.0,603,
781,31.24,touch,1,603.0,603,
782,31.28,touch,1,603.0,603,
783,31.32,touch,1,603.0,603,
784,31.36,touch,1,603.0,603,
785,31.4,pass,1,603.0,596,
786,31.44,touch,1,596.0,596,
787,31.48,touch,1,596.0,596,
788,31.52,touch,1,596.0,596,
789,31.56,touch,1,596.0,596,
790,31.6,touch,1,596.0,596,
791,31.64,touch,1,596.0,596,
792,31.68,touch,1,596.0,596,
793,31.72,touch,1,596.0,596,
794,31.76,touch,1,596.0,596,
795,31.8,touch,1,596.0,596,
796,31.84,touch,1,596.0,596,
797,31.88,touch,1,596.0,596,
798,31.92,touch,1,596.0,596,
799,31.96,touch,1,596.0,596,
800,32.0,pass,1,596.0,679,
801,32.04,touch,1,679.0,679,
802,32.08,touch,1,679.0,679,
803,32.12,touch,1,679.0,679,
804,32.16,touch,1,679.0,679,
805,32.2,touch,1,679.0,679,
806,32.24,touch,1,679.0,679,
807,32.28,touch,1,679.0,679,
808,32.32,touch,1,679.0,679,
809,32.36,touch,1,679.0,679,
810,32.4,touch,1,679.0,679,
811,32.44,touch,1,679.0,679,
812,32.48,touch,1,679.0,679,
813,32.52,touch,1,679.0,679,
814,32.56,touch,1,679.0,679,
815,32.6,touch,1,679.0,679,
816,32.64,pass,1,679.0,696,
817,32.68,touch,1,696.0,696,
818,32.72,touch,1,696.0,696,
819,32.76,pass,1,696.0,596,
820,32.8,touch,1,596.0,596,
821,32.84,touch,1,596.0,596,
822,32.88,touch,1,596.0,596,
823,32.92,touch,1,596.0,596,
824,32.96,touch,1,596.0,596,
825,33.0,touch,1,596.0,596,
826,33.04,touch,1,596.0,596,
827,33.08,touch,1,596.0,596,
828,33.12,touch,1,596.0,596,
829,33.16,touch,1,596.0,596,
830,33.2,touch,1,596.0,596,
831,33.24,touch,1,596.0,596,
832,33.28,touch,1,596.0,596,
833,33.32,touch,1,596.0,596,
834,33.36,touch,1,596.0,596,
835,33.4,touch,1,596.0,596,
836,33.44,touch,1,596.0,596,
837,33.48,touch,1,596.0,596,
838,33.52,touch,1,596.0,596,
839,33.56,touch,1,596.0,596,
840,33.6,touch,1,596.0,596,
841,33.64,touch,1,596.0,596,
842,33.68,touch,1,596.0,596,
843,33.72,touch,1,596.0,596,
844,33.76,touch,1,596.0,596,
845,33.8,touch,1,596.0,596,
846,33.84,touch,1,596.0,596,
847,33.88,touch,1,596.0,596,
848,33.92,touch,1,596.0,596,
849,33.96,touch,1,596.0,596,
850,34.0,touch,1,596.0,596,
851,34.04,touch,1,596.0,596,
852,34.08,touch,1,596.0,596,
853,34.12,touch,1,596.0,596,
854,34.16,touch,1,596.0,596,
855,34.2,touch,1,596.0,596,
856,34.24,touch,1,596.0,596,
857,34.28,touch,1,596.0,596,
858,34.32,touch,1,596.0,596,
859,34.36,touch,1,596.0,596,
860,34.4,touch,1,596.0,596,
861,34.44,touch,1,596.0,596,
862,34.48,touch,1,596.0,596,
863,34.52,touch,1,596.0,596,
864,34.56,touch,1,596.0,596,
865,34.6,touch,1,596.0,596,
866,34.64,touch,1,596.0,596,
867,34.68,touch,1,596.0,596,
868,34.72,touch,1,596.0,596,
869,34.76,touch,1,596.0,596,
870,34.8,touch,1,596.0,596,
871,34.84,touch,1,596.0,596,
872,34.88,touch,1,596.0,596,
873,34.92,touch,1,596.0,596,
874,34.96,touch,1,596.0,596,
875,35.0,touch,1,596.0,596,
876,35.04,touch,1,596.0,596,
877,35.08,touch,1,596.0,596,
878,35.12,touch,1,596.0,596,
879,35.16,touch,1,596.0,596,
880,35.2,touch,1,596.0,596,
881,35.24,touch,1,596.0,596,
882,35.28,touch,1,596.0,596,
883,35.32,touch,1,596.0,596,
884,35.36,touch,1,596.0,596,
885,35.4,touch,1,596.0,596,
886,35.44,touch,1,596.0,596,
887,35.48,touch,1,596.0,596,
888,35.52,touch,1,596.0,596,
889,35.56,touch,1,596.0,596,
890,35.6,touch,1,596.0,596,
891,35.64,touch,1,596.0,596,
892,35.68,touch,1,596.0,596,
893,35.72,touch,1,596.0,596,
894,35.76,touch,1,596.0,596,
895,35.8,touch,1,596.0,596,
896,35.84,touch,1,596.0,596,
